Transaction_ID,Timestamp,Seller_Vol_Observed,Seller_Temp_F,Seller_Pressure,Buyer_Temp_F,Buyer_Vol_Observed
TXN-10015,2025-11-05 04:14:15.412030,971.8856235379513,80.98955391731324,148.06173861227197,76.87179278425415,970.0440896215638
TXN-10016,2025-11-05 04:59:15.412030,949.3584439832788,76.74290998192775,147.3548515868939,72.63942917809385,946.5178193923654
TXN-10017,2025-11-05 05:44:15.412030,1015.7123666297637,77.58057082972839,129.96137635593246,75.19381883911637,1015.0138543375233
TXN-10018,2025-11-05 06:29:15.412030,954.5987962239394,78.3982634590284,156.35418030209226,76.64416791235332,953.7962812240331
TXN-10019,2025-11-05 07:14:15.412030,929.3848149332355,82.12082973200958,137.60741605146526,80.30803074921411,926.5739167962291
TXN-10020,2025-11-05 07:59:15.412030,1073.2824384460778,82.6141774401775,150.5993263026633,78.5856048118364,1071.7755159032981
TXN-10021,2025-11-05 08:44:15.412030,988.7111849756732,77.13149998030711,152.77376937958192,75.49060256631905,988.7107968079611
TXN-10022,2025-11-05 09:29:15.412030,1003.3764102343962,79.87822703869509,163.60658595838652,78.83293017016085,1001.8581344497718
TXN-10023,2025-11-05 10:14:15.412030,928.7625906893271,90.71135179305932,136.9117960088089,90.28791008368279,928.9861438227189
TXN-10024,2025-11-05 10:59:15.412030,972.7808637737409,88.63771585050355,119.80487844179174,86.30425024608151,970.7893901932036
TXN-10025,2025-11-05 11:44:15.412030,1005.5461294854933,82.18161834837016,151.83849544753696,79.77095785377095,1004.4317846973177
TXN-10026,2025-11-05 12:29:15.412030,942.4503211288849,80.190017390841,168.00511181510853,75.98547383882646,939.2045360115316
TXN-10027,2025-11-05 13:14:15.412030,1018.7849009172836,80.60015663359131,162.38946352939436,79.49396315136099,1016.4283078561543
TXN-10028,2025-11-05 13:59:15.412030,969.9680655040597,83.06758986365209,152.09659415274626,81.16263349531009,968.6613748927116
TXN-10029,2025-11-05 14:44:15.412030,985.4153125103362,74.88603717400797,145.08363814367954,70.84400847953951,983.3000450794937
TXN-10030,2025-11-05 15:29:15.412030,969.9146693885301,78.71311731288327,158.0712259663731,74.5949992591384,967.5198781396151
TXN-10031,2025-11-05 16:14:15.412030,1092.6139092254468,71.65707963061206,140.2645380029553,69.73402425071822,1090.379300139083
TXN-10032,2025-11-05 16:59:15.412030,999.3251387631033,81.99611561302639,154.76357769356218,79.70049549659299,997.778204255271
TXN-10033,2025-11-05 17:44:15.412030,947.114453552205,83.2359796985137,155.05470159166626,81.71955024426728,946.6656321778312
TXN-10034,2025-11-05 18:29:15.412030,1041.1272456051595,77.58406768850313,160.60209907498879,72.92129329640656,1038.655081845176
TXN-10035,2025-11-05 19:14:15.412030,938.9578175014489,87.86993381645016,177.5966003891108,87.27671498774225,938.861814803696
TXN-10036,2025-11-05 19:59:15.412030,1010.4431797502377,73.8711716849883,153.92415967178766,69.20242456998095,1007.4143127096146
TXN-10037,2025-11-05 20:44:15.412030,902.0164938060112,72.6781255989509,144.910363742925,69.25879333977419,901.6460646729372
TXN-10038,2025-11-05 21:29:15.412030,933.5906975550785,81.12225909279987,149.74425687808005,78.4643983293662,931.1738471764545
TXN-10039,2025-11-05 22:14:15.412030,1009.8430617934562,85.23549151306077,132.30924095110882,85.07219620913828,1010.2481707756981
TXN-10040,2025-11-05 22:59:15.412030,1036.9233289997705,88.41963845728934,143.05286868910943,86.04165749817929,1036.872328126521
TXN-10041,2025-11-05 23:44:15.412030,1008.5684140594985,77.7055786856553,145.90717561886896,75.66683816064163,1008.0212175032515
TXN-10042,2025-11-06 00:29:15.412030,994.217585880588,85.39340416715648,144.75911602065406,84.58731010728086,993.6143452084222
TXN-10043,2025-11-06 01:14:15.412030,984.9448152205356,79.80745765249647,151.52354872033723,76.52540963499318,982.8002000848003
TXN-10044,2025-11-06 01:59:15.412030,926.0739004816286,79.1368635002959,141.775800676178,74.28110896345447,924.8615943608178
TXN-10045,2025-11-06 02:44:15.412030,964.0077895802646,84.41829968743336,161.2103066732447,81.60735563211074,961.2299286723003
TXN-10046,2025-11-06 03:29:15.412030,976.9680614520106,83.2616143920671,150.00207064918197,79.68784800984737,974.2522093843712
TXN-10047,2025-11-06 04:14:15.412030,1052.8561113109458,72.11803921507875,149.90699678861387,71.77578695224867,1052.2783823521888
TXN-10048,2025-11-06 04:59:15.412030,1017.1809144784231,87.38270174862947,146.72105283487082,85.2943667695445,1017.3564609940537
TXN-10049,2025-11-06 05:44:15.412030,911.8479922318633,86.90045677073726,151.5519068385898,86.31866434491478,911.9625067402133
TXN-10050,2025-11-06 06:29:15.412030,1016.2041984697397,76.87218649245236,158.25098264667633,73.8082073147698,1013.679338459037
TXN-10051,2025-11-06 07:14:15.412030,980.7458859791842,81.97901766718705,141.328697842891,77.28660687611628,978.1345469844657
TXN-10052,2025-11-06 07:59:15.412030,966.1538999847021,82.4701509314137,143.41883510924742,79.1612622690555,963.9411289977295
TXN-10053,2025-11-06 08:44:15.412030,1030.5838144420434,81.30336882911953,146.96273971223334,80.91935358754743,1029.676145503578
TXN-10054,2025-11-06 09:29:15.412030,1051.5499761247975,77.2484742307729,136.54129076526786,75.47514320584749,1051.5964925848934
TXN-10055,2025-11-06 10:14:15.412030,1046.56400595581,76.64188316030975,141.80742140278502,73.88856626310549,1043.7515016457446
TXN-10056,2025-11-06 10:59:15.412030,958.039123838868,79.87222964504278,145.2377912645534,77.85619086437652,958.6821826810751
TXN-10057,2025-11-06 11:44:15.412030,984.5393812074393,85.86364509629682,158.74389180712728,81.69542504392096,983.3157225020726
TXN-10058,2025-11-06 12:29:15.412030,1016.5631715701782,82.71800077297216,152.62561329001926,78.64464574942221,1015.5836218899462
TXN-10059,2025-11-06 13:14:15.412030,1048.777256356118,78.14692833956947,151.93589911367545,75.08777323905336,1046.7101306975492
TXN-10060,2025-11-06 13:59:15.412030,976.0412881077355,83.85849355324173,158.5089796216797,81.9912038275782,974.9800714541028
TXN-10061,2025-11-06 14:44:15.412030,990.7170511668091,65.75728689684962,148.62628211600602,64.4806050280334,988.6514841041086
TXN-10062,2025-11-06 15:29:15.412030,944.6832512996986,85.74382850186052,153.9046484992889,85.21445691079488,943.9085446547349
TXN-10063,2025-11-06 16:14:15.412030,940.1896687959664,71.3014311061095,148.96778247067505,69.52694268867674,939.8491458048754
TXN-10064,2025-11-06 16:59:15.412030,1040.62629111971,78.18779529298433,152.6536234939963,76.12193270694574,1040.847458721055
TXN-10065,2025-11-06 17:44:15.412030,1067.8120014285412,74.40165052686928,144.17241342388417,71.0225359013489,1064.900715036072
TXN-10066,2025-11-06 18:29:15.412030,996.3994939209833,73.52659262139547,125.61182841723571,70.2357934999076,994.394512694375
TXN-10067,2025-11-06 19:14:15.412030,1050.1766448946012,85.8041339368926,148.65720837813697,85.45359323868631,1049.841280847198
TXN-10068,2025-11-06 19:59:15.412030,1018.0818012523818,77.66149399344054,164.2274813609994,75.68519741628475,1015.6799962606494
TXN-10069,2025-11-06 20:44:15.412030,967.7440122697437,81.73251940865357,159.26215402241593,80.82362507256677,967.8955729857352
TXN-10070,2025-11-06 21:29:15.412030,1018.0697802754207,79.76539710560408,159.6539748459117,78.98133357902005,1016.9466742525624
TXN-10071,2025-11-06 22:14:15.412030,1076.9018283232986,82.3852041361156,162.36130721806217,78.24869338742937,1074.479129978052
TXN-10072,2025-11-06 22:59:15.412030,998.2086980445024,80.38410945530127,150.88657590961438,80.17453337171999,997.6521483378241
TXN-10073,2025-11-06 23:44:15.412030,1078.2321827907003,73.58503887905715,151.97315707405596,71.48912449954655,1076.3129031167998
TXN-10074,2025-11-07 00:29:15.412030,869.0127447955128,84.9813340972357,143.8234810456565,84.14031581840311,868.6402720085765
TXN-10075,2025-11-07 01:14:15.412030,1041.0951252187613,77.53121708419344,146.83927143972952,73.13456600580108,1038.5908496376921
TXN-10076,2025-11-07 01:59:15.412030,1004.3523534119086,72.21709050670124,156.1577114977114,69.43188794032606,1002.581833153496
TXN-10077,2025-11-07 02:44:15.412030,985.0496324767066,77.85942419517043,162.03884437168816,76.70252101328619,983.7513673279631
TXN-10078,2025-11-07 03:29:15.412030,1004.5880388267751,87.50379895317155,148.60553724319,84.99166251733968,1003.6457323898893
TXN-10079,2025-11-07 04:14:15.412030,900.6215542699554,84.25110871056746,145.49810735148588,80.59367691205189,900.62819058294
TXN-10080,2025-11-07 04:59:15.412030,989.0164056081244,78.2567393279607,150.00527958856597,73.46614928336354,986.7873067676387
TXN-10081,2025-11-07 05:44:15.412030,1017.8556285755873,78.25371147840785,156.01206748929116,77.15148145718075,1018.2907912749529
TXN-10082,2025-11-07 06:29:15.412030,1073.8947022370758,78.39182474391309,135.5614518386646,73.96091588326637,1070.1253155361505
TXN-10083,2025-11-07 07:14:15.412030,974.0864890863177,90.3837399178042,127.03819046862762,85.71221934696675,971.9690179898406
TXN-10084,2025-11-07 07:59:15.412030,959.5753198553406,81.90967726115777,144.49463150508416,77.32757453849743,956.2795151935161
TXN-10085,2025-11-07 08:44:15.412030,974.9121478207732,82.15020823595535,137.79287574085842,78.9731364516458,971.8865399547303
TXN-10086,2025-11-07 09:29:15.412030,1045.7701058851037,85.15141727015921,144.9185980235269,82.00231399798568,1043.3841154464526
TXN-10087,2025-11-07 10:14:15.412030,1016.4375554829842,81.19394579513256,148.5221968118253,79.17789262921345,1016.6048587415526
TXN-10088,2025-11-07 10:59:15.412030,973.511989811648,78.70478927089648,145.46751590976987,74.94279985937754,972.6308347414887
TXN-10089,2025-11-07 11:44:15.412030,1025.6633716556678,79.0182507545751,164.52467534470745,76.36178066282045,1024.5440543422164
TXN-10090,2025-11-07 12:29:15.412030,1004.8538774674021,79.64199370292968,153.26744764602321,76.25480334678821,1001.6193612259676
TXN-10091,2025-11-07 13:14:15.412030,1048.4322495266445,79.81388881745079,153.00474359610828,77.67159929820681,1047.1129461653572
TXN-10092,2025-11-07 13:59:15.412030,964.8973453061324,83.6381477181849,156.222071440434,79.9806653979692,963.4344978243939
TXN-10093,2025-11-07 14:44:15.412030,983.6168926701116,80.2597294290365,138.6116688221923,76.13737184101375,981.7650186190872
TXN-10094,2025-11-07 15:29:15.412030,980.3945923433921,83.66320038607789,160.39111787420268,82.9310191030638,978.1918854746704
TXN-10095,2025-11-07 16:14:15.412030,926.824252593394,79.59641709945708,149.2423571346454,75.43176852158595,924.0039860926244
TXN-10096,2025-11-07 16:59:15.412030,1014.8060138532288,80.39317595158045,156.70480617241213,77.69169329262891,1013.371195664768
TXN-10097,2025-11-07 17:44:15.412030,1013.0527636089945,70.00899657733946,139.28142766959846,65.78566703188834,1011.4498266846864
TXN-10098,2025-11-07 18:29:15.412030,1000.2556728321231,84.5816383735124,134.46241233983935,82.42512984180733,996.9810150648487
TXN-10099,2025-11-07 19:14:15.412030,988.2706433312427,81.73244237948997,158.1788965802503,79.83723995257479,987.1720328949176
TXN-10100,2025-11-07 19:59:15.412030,929.2314628974793,84.99005054929826,153.76409526097515,80.41474688671215,927.2487536095657
TXN-10101,2025-11-07 20:44:15.412030,978.9677338617321,65.51872310903155,140.9794844564249,64.26287677128956,979.2026293285794
TXN-10102,2025-11-07 21:29:15.412030,982.8642741736616,90.44187352390364,141.30336918725305,86.22081189747293,981.482766422047
TXN-10103,2025-11-07 22:14:15.412030,959.886136538919,79.30205185922414,161.2543478441477,76.88194899667711,959.3071962643494
TXN-10104,2025-11-07 22:59:15.412030,991.9357144166995,85.54091408368758,138.10588107132673,82.97043687093128,989.8608998347839
TXN-10105,2025-11-07 23:44:15.412030,1020.2025428407269,74.80047036437234,166.42672953255965,73.25812895692492,1017.5077903907004
TXN-10106,2025-11-08 00:29:15.412030,1094.3092950605264,83.06386952531285,140.99379265352133,80.19865852221777,1092.3485287869667
TXN-10107,2025-11-08 01:14:15.412030,1008.728890641592,74.73292218413172,156.38391925608383,73.10686620275067,1008.9103976436907
TXN-10108,2025-11-08 01:59:15.412030,1012.8775195361383,76.88115519652098,146.71381524251015,76.68480812531271,1014.1715362964359
TXN-10109,2025-11-08 02:44:15.412030,996.2777042116917,89.57015676933393,156.03187431082344,88.21016374261215,996.3107879487864
TXN-10110,2025-11-08 03:29:15.412030,904.0614392350479,79.04658799618326,144.55885997885807,79.01469277915031,904.4763624399418
TXN-10111,2025-11-08 04:14:15.412030,998.6743062275392,81.08716436589862,148.37207093927705,76.19539043061434,996.6113014054041
TXN-10112,2025-11-08 04:59:15.412030,1003.0115104970513,84.35033865344377,150.4091917539572,79.52160260434503,1000.0337528310914
TXN-10113,2025-11-08 05:44:15.412030,1123.1621056242643,82.47840943986303,139.97812544218527,80.5026329525015,1121.9224866908166
TXN-10114,2025-11-08 06:29:15.412030,990.3819517609438,80.75209452571788,157.40824345420125,77.11024025401964,990.2476079159534
TXN-10115,2025-11-08 07:14:15.412030,1015.0773671166806,81.82480501233113,144.86786433528414,80.09577452027901,1013.2572592511204
TXN-10116,2025-11-08 07:59:15.412030,998.2644115147378,92.01707792619138,147.71400084659982,88.66161214076149,998.2043692666227
TXN-10117,2025-11-08 08:44:15.412030,941.5660981190234,79.71190601483207,140.05650625391488,75.68475579960217,939.3481559071848
TXN-10118,2025-11-08 09:29:15.412030,1057.141140725751,81.00549523357483,124.3766634120469,76.27171401011363,1055.9644353935882
TXN-10119,2025-11-08 10:14:15.412030,1037.5966516343387,85.25327198003806,148.0897223739983,83.25221060078971,1035.15168933143
TXN-10120,2025-11-08 10:59:15.412030,1039.5515973521524,85.52762966478991,174.12615421612915,81.61113975000967,1038.1018048798553
TXN-10121,2025-11-08 11:44:15.412030,954.530627260263,85.9351515278019,157.84604287898023,84.6055092746413,953.1592649973448
TXN-10122,2025-11-08 12:29:15.412030,1070.139715546805,83.19365111014592,149.80739620265607,78.24198959117768,1066.0749635301845
TXN-10123,2025-11-08 13:14:15.412030,929.907446860386,74.28497543634758,147.37109170791732,74.15612744252583,930.0660725483131
TXN-10124,2025-11-08 13:59:15.412030,1029.3428546900136,88.16715766150548,150.22465892812048,85.14951362899988,1028.7992313171808
TXN-10125,2025-11-08 14:44:15.412030,1109.5227812904989,74.26827303490656,155.4711911517521,70.97074312664992,1106.8484975743067
TXN-10126,2025-11-08 15:29:15.412030,950.4731837434656,81.51317732619516,138.19187184691154,78.07294954082452,947.3392456550251
TXN-10127,2025-11-08 16:14:15.412030,971.6851135198614,76.22862074990321,161.1432169466887,75.62668285595777,971.3008217101212
TXN-10128,2025-11-08 16:59:15.412030,1004.982568254382,79.67930826703504,157.15381315441243,74.9866593496694,1002.5371177451598
TXN-10129,2025-11-08 17:44:15.412030,974.8262172941901,81.6438120515174,157.18185725707934,80.73789565626699,974.9329813953611
TXN-10130,2025-11-08 18:29:15.412030,922.4668284466934,81.60678607725137,154.38475738809728,78.49301906105217,921.9802496260803
TXN-10131,2025-11-08 19:14:15.412030,1003.4281487403014,82.10960377117642,150.1961665769399,80.996223375561,1002.8101349444208
TXN-10132,2025-11-08 19:59:15.412030,946.8848143136947,88.06855634529323,156.7286123596682,86.53247426018687,948.0130712285259
TXN-10133,2025-11-08 20:44:15.412030,1023.679621531759,82.2676715075699,155.91814133741377,79.53537879892927,1022.5053600933467
TXN-10134,2025-11-08 21:29:15.412030,954.0287882883099,78.77921682354676,146.45959289058976,76.69324973072388,952.6873254533155
TXN-10135,2025-11-08 22:14:15.412030,1077.496720250877,84.82043584144179,144.26398227103098,84.01930783655926,1075.453546492893
TXN-10136,2025-11-08 22:59:15.412030,960.8373353831881,85.9473524446232,151.01856295261987,85.09267043251897,960.1640706693169
TXN-10137,2025-11-08 23:44:15.412030,983.8969241897162,73.86196092431504,165.49020151495188,71.77123698350104,982.5320088169566
TXN-10138,2025-11-09 00:29:15.412030,1040.6758608684836,82.98700034924929,137.60892924346098,79.20058545787178,1039.6659503764201
TXN-10139,2025-11-09 01:14:15.412030,938.4567841783022,83.5058637115545,135.3247473424756,79.01604047731556,936.8125152654026
TXN-10140,2025-11-09 01:59:15.412030,1011.3729967302065,78.51218248320004,151.64760841236517,78.09154417190312,1009.980916493856
TXN-10141,2025-11-09 02:44:15.412030,1065.3571377141213,86.8785340665581,150.50887701856018,84.9130145287611,1064.482401966078
TXN-10142,2025-11-09 03:29:15.412030,919.6258382719386,79.24972206483737,151.7334166437041,78.74849424622299,920.0668984172385
TXN-10143,2025-11-09 04:14:15.412030,1009.2316929266152,80.6278822673577,152.439531979085,80.54491986419471,1010.7178601427063
TXN-10144,2025-11-09 04:59:15.412030,1012.9941397124212,79.13464087858065,147.76797745365195,75.82604746536087,1012.205850810694
TXN-10145,2025-11-09 05:44:15.412030,1039.0911435888656,80.07789523790734,164.89863438602083,77.0656480280744,1038.2869905441585
TXN-10146,2025-11-09 06:29:15.412030,938.1524644560959,74.518624565524,133.99096021523485,73.70352899644956,937.8302084922639
TXN-10147,2025-11-09 07:14:15.412030,933.9771693457861,72.79974558702853,141.71502975219755,71.63068142156321,933.8195417311872
TXN-10148,2025-11-09 07:59:15.412030,1026.097078280845,87.97252531612486,148.96745239850952,87.85398654790227,1027.285767039683
TXN-10149,2025-11-09 08:44:15.412030,1014.8492336616594,75.76519325840836,133.56811188845833,71.59045722993633,1011.3980924345624
TXN-10150,2025-11-09 09:29:15.412030,1012.5246425172938,75.04303825271846,148.2414559556793,70.1695852724757,1009.7079575717544
TXN-10151,2025-11-09 10:14:15.412030,1017.3224104748488,69.23304943198143,166.6147016572802,68.55575174800798,1016.205326669858
TXN-10152,2025-11-09 10:59:15.412030,965.9987639210755,76.8051912615525,150.20886488295963,75.647815192726,965.8189051138623
TXN-10153,2025-11-09 11:44:15.412030,1011.6126848580502,73.3845510329625,152.30700905718683,69.04250341322783,1010.6466718085103
TXN-10154,2025-11-09 12:29:15.412030,1014.6536236649341,88.21007580068185,137.3983523482742,83.57775681090092,1011.7065497537365
TXN-10155,2025-11-09 13:14:15.412030,964.2824290986816,85.04908544671318,143.83638591960522,82.95094853267912,960.880526451189
TXN-10156,2025-11-09 13:59:15.412030,1093.2887255572377,76.55924827411138,146.24803619676064,76.30613591276601,1092.738142366734
TXN-10157,2025-11-09 14:44:15.412030,1023.6916460455893,91.26217902672154,146.82284903243766,91.06521985825745,1024.5043070499223
TXN-10158,2025-11-09 15:29:15.412030,940.4348251398676,84.90882743495797,162.81643795003768,82.03907810461291,939.6230489379783
TXN-10159,2025-11-09 16:14:15.412030,1032.8276804316915,78.37584308245688,155.57691060725125,76.41136753799098,1032.2413843195743
TXN-10160,2025-11-09 16:59:15.412030,951.2659164886339,67.50297142563214,138.88542043062967,67.35970928774387,950.9177829923112
TXN-10161,2025-11-09 17:44:15.412030,1039.3542301871225,91.45471286295371,152.46504778432003,88.53845090139093,1036.5596848478608
TXN-10162,2025-11-09 18:29:15.412030,1057.9297789503703,73.05213766618202,154.98221748496786,72.99562498323691,1058.4151800469067
TXN-10163,2025-11-09 19:14:15.412030,958.9658840824145,71.77300626521554,161.40149038521267,67.83614647446917,956.2439451575091
TXN-10164,2025-11-09 19:59:15.412030,1048.168806462216,85.1128521600482,165.80540686568372,83.58068804653135,1049.5499198805119
TXN-10165,2025-11-09 20:44:15.412030,1020.6390463468249,92.19876203169636,139.84905808172132,91.9974720166502,1021.1068313306815
TXN-10166,2025-11-09 21:29:15.412030,1041.1030079997245,86.9213640925526,141.89142488789662,83.97960298763682,1038.9910215295984
TXN-10167,2025-11-09 22:14:15.412030,1094.8396491326973,82.8195456002618,137.42422141085385,80.83112352809653,1093.1397622234
TXN-10168,2025-11-09 22:59:15.412030,987.7305941998565,82.97377170832642,147.65980140893018,78.10476964154067,985.2330188409496
TXN-10169,2025-11-09 23:44:15.412030,962.3131917821255,84.26707779390154,154.66358374446335,81.54608448138302,960.76446598041
TXN-10170,2025-11-10 00:29:15.412030,955.5242785187238,83.79464294893383,159.873345165891,82.41844704374878,955.9836179945526
TXN-10171,2025-11-10 01:14:15.412030,959.209485751728,81.40595711984687,149.24048976357477,77.858762796677,957.6946507001774
TXN-10172,2025-11-10 01:59:15.412030,996.1449145292947,80.52100551975938,146.80152476745155,79.16354550704582,994.7371693462155
TXN-10173,2025-11-10 02:44:15.412030,1017.0575987408322,79.6870343605024,151.5175799224874,75.16581790346457,1016.6488706493967
TXN-10174,2025-11-10 03:29:15.412030,1013.834539966501,76.23017705566662,141.64857098369976,74.35656720312973,1012.9340831065595
TXN-10175,2025-11-10 04:14:15.412030,1041.3591624518012,78.59662461566613,170.89538721694774,75.8472818017851,1040.696475462792
TXN-10176,2025-11-10 04:59:15.412030,1000.6500945938953,71.53521592902307,133.92338972881942,71.28235040990192,999.9153531336365
TXN-10177,2025-11-10 05:44:15.412030,1072.676703857866,79.50830186602624,151.84740578895725,77.37769567626509,1071.8970936731844
TXN-10178,2025-11-10 06:29:15.412030,986.7671583381021,75.05704446424541,170.2360621922964,70.89522676594044,985.0248958174066
TXN-10179,2025-11-10 07:14:15.412030,1136.0084583294808,74.48205341392115,150.06799844559998,70.45380938710444,1131.8307493940451
TXN-10180,2025-11-10 07:59:15.412030,1031.2833673882503,80.8994707557674,148.09960964998507,79.77787796149977,1032.7203025018555
TXN-10181,2025-11-10 08:44:15.412030,957.1421221791859,86.96001143172299,146.42554577189574,85.82961607667018,957.8917921355901
TXN-10182,2025-11-10 09:29:15.412030,946.4553750969444,84.59158303001156,148.19608318237593,80.50505646894538,944.1243222661998
TXN-10183,2025-11-10 10:14:15.412030,1024.1236207621594,72.14749698188412,163.7284847467653,67.49550488103749,1020.6392435246655
TXN-10184,2025-11-10 10:59:15.412030,988.8268607337075,75.05185931714831,127.88138088670493,74.57505471078329,988.9386837464634
TXN-10185,2025-11-10 11:44:15.412030,1035.7000247046046,84.70385593994108,165.33433701296326,82.45356274280995,1034.6214080440884
TXN-10186,2025-11-10 12:29:15.412030,1023.6618812286772,75.08756303230845,135.76042847549854,73.40029163748731,1023.1539524721575
TXN-10187,2025-11-10 13:14:15.412030,996.3585543671563,78.87683425001488,147.33347670765585,74.52339197272768,994.3813370363911
TXN-10188,2025-11-10 13:59:15.412030,957.6603140965798,82.75026049512276,145.70755579701338,82.33263592172267,957.9665838458175
TXN-10189,2025-11-10 14:44:15.412030,924.2576387657068,75.15827772568183,155.8855326977072,74.10264801289163,925.2171075522215
TXN-10190,2025-11-10 15:29:15.412030,977.674252396649,80.5268775307298,134.0187564811625,76.76453584279733,976.4031833032726
TXN-10191,2025-11-10 16:14:15.412030,1042.8199397161736,73.32987252540897,154.62172666081943,73.0734032805029,1041.6365585960077
TXN-10192,2025-11-10 16:59:15.412030,1010.7046872065102,76.99316178024394,170.24309623286854,74.53048487667249,1010.8227305144653
TXN-10193,2025-11-10 17:44:15.412030,937.7130610644006,81.59890967071269,136.3682599540719,79.38837449731409,938.3172517758697
TXN-10194,2025-11-10 18:29:15.412030,1008.6590462925591,72.03503133234166,151.89706167610396,70.36302543739792,1010.9678610913763
TXN-10195,2025-11-10 19:14:15.412030,1019.2658689864419,82.20237368980199,143.38017822203392,80.22951211320736,1017.1369397185734
TXN-10196,2025-11-10 19:59:15.412030,955.8071281899433,79.9018110053666,154.25887206193036,77.25210807071544,954.7837077268309
TXN-10197,2025-11-10 20:44:15.412030,1007.6862552972764,82.76244977208574,150.19147777415753,81.95561298014383,1005.1976374213334
TXN-10198,2025-11-10 21:29:15.412030,1002.9104359222999,81.11957067032331,143.5851309095569,78.25959127890535,1002.0294334895913
TXN-10199,2025-11-10 22:14:15.412030,942.8514851084689,86.82070214986922,154.87872284871074,82.79354050336929,940.4047771407149
TXN-10200,2025-11-10 22:59:15.412030,1017.8893680174142,80.62612251323954,168.04348109786744,76.82531786428873,1017.8784144912
TXN-10201,2025-11-10 23:44:15.412030,1028.0392263184117,77.85297229437373,148.090962082727,77.08347277090486,1026.8690735010134
TXN-10202,2025-11-11 00:29:15.412030,1054.1525621587639,80.61148751516141,157.1975794214818,79.86524016645404,1052.0700498434746
TXN-10203,2025-11-11 01:14:15.412030,1052.6901026017451,82.71649014518194,137.06727042128836,81.37561830645737,1051.513077604301
TXN-10204,2025-11-11 01:59:15.412030,931.1165316021454,80.24430035162852,140.4356362318199,78.43892671992334,928.3005372138286
TXN-10205,2025-11-11 02:44:15.412030,953.1087480042438,80.20295845601942,154.72406277880378,78.160680548977,952.8865909892222
TXN-10206,2025-11-11 03:29:15.412030,1025.751763360433,76.49004156096622,164.84116028535965,73.0915554767995,1021.9436787673818
TXN-10207,2025-11-11 04:14:15.412030,1025.6892975456105,76.68549541224526,153.5561334878566,76.40209325141608,1025.572413845162
TXN-10208,2025-11-11 04:59:15.412030,1025.7523843153024,72.98697364100153,146.86941969476845,72.8136101198712,1023.5856584728699
TXN-10209,2025-11-11 05:44:15.412030,1192.6365745327362,88.74788371593469,149.99291405423355,86.78833090121515,1191.147759549918
TXN-10210,2025-11-11 06:29:15.412030,1028.5445255346583,73.78068382304357,137.49592266030282,70.29486536235368,1028.3952439430877
TXN-10211,2025-11-11 07:14:15.412030,1056.77828200903,76.53547401102047,156.04515326355366,75.56829729623806,1056.6278842269423
TXN-10212,2025-11-11 07:59:15.412030,1047.70008817466,76.40796367215401,158.82333062323409,73.20044126587275,1045.1563338157534
TXN-10213,2025-11-11 08:44:15.412030,1032.56956256529,84.47462188472221,145.4790966716692,83.17548119502071,1031.8676325095128
TXN-10214,2025-11-11 09:29:15.412030,984.2365377679827,78.52525160853986,145.299578522405,74.09482106447228,982.0742588302697
TXN-10215,2025-11-11 10:14:15.412030,1037.9484610246634,86.23871036336867,152.65878229652049,81.76026064203559,1036.0968913724896
TXN-10216,2025-11-11 10:59:15.412030,961.3587392731214,76.63254687878066,145.63280263959405,75.14611085737403,959.2773817800658
